"Site","Location","USDA_Species_Code","Sample_Barcode","Rep","Machine","Date","Area","Tair","Tleaf","deltaT","RH_R","RH_S","VpdA","VpdL","PARi","PARo","Press","Ci_Ca","CO2R","CO2S","Photo","Cond","Ci"
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,14.17973995,14.9780798,1.375645872,68.96385193,71.02559662,0.512731503,0.556156321,1500.700562,14.28020859,101.6146927,0.657142899,395.2315674,390.1669617,14.38159959,0.181281783,256.3954481
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,14.28299046,14.86084557,1.10104064,68.38925934,70.44236755,0.51377566,0.54509673,1251.208496,14.21186638,101.6169357,0.697776996,394.8178406,390.2501831,12.93313672,0.185599539,272.3076004
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,14.55361462,14.80705643,0.819728791,67.01673126,69.12317657,0.527085417,0.540843723,1000.553223,14.08202362,101.6159363,0.731133609,394.2661743,389.9918518,12.06227689,0.195704312,285.1361501
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,14.89822006,14.80347252,0.546501247,65.31018066,67.427948,0.548607018,0.543439195,751.2423096,13.49702358,101.61689,0.769860163,393.7105103,389.9671936,10.50184183,0.200366053,300.2202073
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,15.12881947,14.80200386,0.27578449,64.14667511,66.20233154,0.565169761,0.547287013,499.4725037,13.56598186,101.6135178,0.839613678,392.4544373,389.9031067,7.034428522,0.195841825,327.3679816
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,15.29836082,14.82743645,0.143742626,63.3487587,65.37636566,0.577812188,0.551954203,375.9088135,13.26692009,101.6142349,0.876186791,392.1414185,390.1927185,5.278784887,0.193536485,341.881706
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,15.4343996,14.84092522,0.008235776,62.69266129,64.69780731,0.588034271,0.55536562,250.8794098,12.82489491,101.6131973,0.934924008,391.5091858,390.4929504,2.561904785,0.191813491,365.0812343
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,15.55027008,14.8777132,-0.040852233,62.17129898,64.14208984,0.59788826,0.560747702,200.8013611,12.96570969,101.6129303,0.944644412,391.1335754,390.2863464,2.073498516,0.187963747,368.681816
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,15.58786011,14.90391541,-0.089058401,61.94755936,63.84664917,0.603955846,0.566124333,149.123703,12.98834801,101.6131821,0.9727129,390.5479126,390.1485596,0.781922957,0.179543926,379.5025367
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,15.60654259,14.90119743,-0.134734127,61.81219864,63.6565094,0.606871791,0.567850701,101.0290604,12.53414631,101.6151505,0.996363553,390.3738708,390.3222656,-0.221123699,0.173856305,388.9028796
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,15.61914921,14.89623642,-0.151505817,61.71598816,63.48519897,0.609434699,0.569442991,74.9564743,12.24738407,101.6131287,1.02878093,389.8297729,390.2206116,-1.495398958,0.16616218,401.4515238
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,15.62629414,14.89939594,-0.176135672,61.60205841,63.3397789,0.612083944,0.57186231,49.18347931,12.24116611,101.6117783,1.050321302,389.4899902,390.1584778,-2.298368315,0.162481411,409.7917604
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,15.63165569,14.89166737,-0.198544644,61.54519272,63.22193527,0.613664186,0.572728521,20.48780632,12.11256599,101.6109772,1.076168479,389.2784729,390.2537537,-3.18037172,0.156412755,419.9787886
"Barrow","secondbridge","CAAQ","1874","1","Derek","20160711",1.2,15.6333704,14.85798836,-0.210034948,61.49661255,63.11617661,0.613639535,0.570806008,0.252478361,11.7515564,101.6122894,1.099896276,388.9345398,390.1738892,-3.938980209,0.151484028,429.1508076
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,13.30154991,15.10942173,2.095776035,75.07556152,82.52268219,0.360703977,0.458376077,2000.312134,5.568719864,101.6067505,0.781575495,403.2370911,389.8319397,14.8352814,0.305448357,304.6830911
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,13.55269814,14.85546494,1.441962394,73.88674927,81.3740387,0.357579979,0.42745202,1499.761353,5.728942871,101.6074142,0.816941705,402.6568909,390.3184814,13.60586841,0.337284902,318.8674457
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,14.47054577,14.82255268,1.203011132,69.22990417,76.00982666,0.415687151,0.434786278,1250.80603,5.348517895,101.6043625,0.824472114,401.1753235,390.012085,12.27993595,0.317213411,321.5540882
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,14.77297497,14.80337048,0.895359593,67.83712006,74.38600922,0.4336403,0.435295219,1000.906982,4.826740742,101.6022034,0.831767834,400.3175049,389.7988892,11.54935378,0.311679652,324.2221776
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,15.24042225,14.79897785,0.591916051,65.36553955,71.73770142,0.466716259,0.442526104,750.6331177,4.677973747,101.6003189,0.854832975,399.0614319,390.1029053,9.763710446,0.307159816,333.472827
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,15.8981657,14.8153944,0.297217278,61.93210983,68.12731934,0.51602005,0.456088889,499.3837585,4.72219038,101.6027451,0.877222629,397.6219482,390.1665955,8.035035368,0.30181123,342.2629665
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,16.00035858,14.87115097,0.135570595,61.4095993,67.5120697,0.528052667,0.46531275,375.6452637,4.838850975,101.6025772,0.90095383,396.9085693,391.0518799,6.207936755,0.292686441,352.319689
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,16.26049995,14.84124184,-0.021521218,60.23623657,66.36906433,0.541679726,0.462632708,249.9940186,4.339907169,101.6059723,0.938464001,394.0737,390.3400269,3.767311937,0.301362604,366.3200635
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,16.37618446,14.95971584,-0.096438436,59.70787811,65.85274506,0.555569238,0.476151497,198.8564148,5.042615414,101.6057281,0.945812909,393.8036804,390.5778198,3.18079987,0.295097321,369.4135438
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,16.45651627,14.91137028,-0.158068254,59.26722717,65.4292984,0.559043677,0.472489412,148.5175629,4.793292522,101.6067352,0.966830409,392.6256714,390.6194153,1.780880796,0.300115532,377.6627289
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,16.49390221,14.91343307,-0.223822935,58.99298477,65.16123199,0.563423482,0.474835826,99.55287933,4.644646168,101.6047821,0.988761177,390.9329529,390.2548828,0.259244332,0.299590003,385.8688774
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,16.52779961,14.97611046,-0.260021847,58.80996323,64.95471191,0.570214106,0.482967269,74.41883087,4.526774406,101.6038742,0.997103505,390.4477234,390.2762146,-0.319765486,0.293665343,389.1457817
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,16.55067253,15.00032043,-0.297617865,58.64031982,64.82462311,0.573595605,0.486306543,50.04103088,4.777033806,101.6025238,1.007750014,389.9920959,390.4516602,-1.046605967,0.294012424,393.4776659
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,16.55422974,14.99155235,-0.328575282,58.48832703,64.57741547,0.577691631,0.489736726,21.07717896,4.825354099,101.6014938,1.030524677,388.6322327,390.4017639,-2.538022329,0.287029419,402.3186518
"Barrow","boardwalkT","ARLA2","1843","1","Andy","20160711",3.06,16.56171227,14.94684315,-0.350564323,58.34611511,64.4129715,0.578079943,0.487349122,0.580925047,4.520712376,101.6004944,1.036737452,388.2048035,390.3377991,-2.952571256,0.287578941,404.6778153
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,13.79192543,14.80099487,2.252451218,69.42363739,73.40548706,0.473570294,0.527747512,2000.186401,35.29058075,101.6179504,0.772537412,396.763855,390.0957947,8.523699746,0.164059547,301.3635955
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,14.91273117,14.855093,1.665469959,64.81494904,68.74130249,0.528799647,0.525648337,1501.190796,35.4704628,101.6098022,0.822392692,395.6079102,390.0643616,7.010936322,0.175040048,320.7860805
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,14.93973255,14.81468391,1.349766496,64.75853729,68.54550171,0.52936786,0.52254006,1249.41748,35.5728302,101.6104736,0.824212726,395.5550537,390.2210999,6.74389282,0.169922794,321.6251964
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,15.38332844,14.86495781,1.054009308,62.95367432,66.64359283,0.5561284,0.527585527,1000.632446,36.08662796,101.6115265,0.829267946,395.1685791,390.0270996,6.488093214,0.168684213,323.4369718
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,15.72006512,14.81032658,0.764645947,61.64863586,65.16683197,0.572803819,0.522587837,750.0142822,34.35335159,101.6147385,0.84931609,394.5806885,390.1168823,5.597980861,0.165827336,331.3325452
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,15.97908306,14.80240726,0.461013676,60.56950378,63.99882126,0.588671029,0.523503266,500.5968018,35.12399292,101.6115341,0.869510195,393.8187866,389.9960327,4.750161732,0.163973088,339.1055265
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,16.1625042,14.82326794,0.300520914,59.70335007,63.1883316,0.601415129,0.526985278,374.8418884,35.2865181,101.6102371,0.901186222,393.3460388,390.3859558,3.596202846,0.167619471,351.8104446
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,16.35417938,14.87098789,0.148320524,58.83520508,62.27384567,0.617765672,0.534943863,249.8240051,35.70840836,101.6062469,0.92602815,391.8647461,389.688385,2.557107824,0.164810017,360.8624141
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,16.38640594,14.86786366,0.094842562,58.70835876,62.05514145,0.62112814,0.536304731,201.2078857,35.45080185,101.6056213,0.931531798,391.9511414,389.9902344,2.278968872,0.160146428,363.2883041
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,16.48073196,14.8984375,0.034425963,58.43454361,61.72330475,0.627521956,0.538904686,148.6677399,34.80520248,101.6064682,0.957813699,391.5548401,390.3651428,1.259411714,0.157478685,373.8970815
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,16.52544022,14.91577148,-0.02953805,58.29771042,61.59427261,0.63020466,0.539931021,99.60626984,34.91253662,101.6075592,0.974885099,390.6574707,389.9476013,0.621533903,0.158039139,380.1541057
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,16.52962685,14.93251991,-0.065235414,58.23683548,61.55018616,0.631928384,0.542290569,74.54805756,34.80828094,101.6079254,0.986539733,390.5444336,390.1633911,0.183279938,0.158176339,384.9116877
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,16.52915955,14.90292454,-0.086646202,58.24362183,61.46420288,0.63186086,0.540702784,50.0737648,34.96457291,101.6071396,1.006475563,390.2596741,390.4384766,-0.550694098,0.154054866,392.9667857
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,16.55648232,14.93909359,-0.129332834,58.1905899,61.44706345,0.633811941,0.542976012,21.16623116,35.39175415,101.6088181,1.033194975,389.3082275,390.2322998,-1.543639676,0.155462674,403.1860512
"Barrow","boardwalkT","ARLA2","1884","1","Andy","20160711",2.64,16.58782005,15.04084301,-0.162131983,58.18216705,61.43146515,0.639450509,0.552156494,0.735019863,34.68437195,101.6086044,1.043283299,389.1128235,390.2975769,-1.889276786,0.152722166,407.1909434
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,12.39681149,15.07052708,1.905447318,57.30024719,75.36566925,0.48784451,0.630231402,1999.081665,88.33118439,101.5976334,0.811449769,408.8510132,389.5411987,15.23540117,0.379749083,316.0931157
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,12.76900768,14.80657387,1.200825345,55.39787674,72.94198608,0.502370047,0.610224562,1499.457275,12.03318977,101.5953217,0.822272981,408.6090393,389.8798218,14.75248717,0.391392083,320.5876434
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,13.40136719,14.79910088,0.892106709,52.79880142,69.38381195,0.544129959,0.618755669,1250.558716,12.22515392,101.5934219,0.824747747,408.1086731,390.1581726,14.11767935,0.379155422,321.7820738
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,13.84021378,14.80582237,0.560458408,51.28189468,67.18520355,0.571494144,0.623384012,1000.814148,12.41773701,101.5918045,0.835618766,406.606781,390.1234131,12.90850583,0.370552251,325.994445
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,14.23713493,14.83912754,0.228798091,50.01564026,65.16381836,0.59955293,0.632131034,749.9558105,12.26967812,101.5911484,0.848835015,404.4595337,389.8660583,11.35320777,0.355791746,330.9319614
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,14.64147949,14.90799046,-0.114255631,48.65380478,63.24580002,0.629071588,0.64361964,500.1986694,13.87722015,101.591095,0.876788531,401.6945801,390.1387939,8.832512763,0.344528547,342.0692201
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,14.68306351,14.88490582,-0.287476109,48.50589752,62.8095665,0.634550257,0.645563912,374.4215088,13.16857624,101.5920868,0.897656658,400.3634644,390.9406433,7.068890771,0.336975555,350.9304713
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,14.83350468,14.92555141,-0.453756377,47.97581863,61.87634277,0.650508388,0.655550373,249.4421844,12.44204521,101.5923691,0.927769414,396.4391479,390.0301208,4.575496885,0.32456387,361.8580168
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,14.86215973,14.87784672,-0.520854196,47.84992218,61.67308044,0.650978018,0.651835904,199.1438141,12.20886803,101.5922241,0.94056901,395.7516174,390.4620972,3.645662983,0.325275264,367.2565482
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,14.8705864,14.86595249,-0.588114752,47.69758606,61.40124512,0.654833816,0.654580496,150.0555878,18.58261299,101.5904007,0.963233149,393.5797729,390.348938,1.938401359,0.320981854,375.9970366
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,14.90608311,14.80104065,-0.646170961,47.52469254,61.03430939,0.657082289,0.651352904,99.63217163,19.28269005,101.5903397,0.979022153,392.9989319,391.1647949,0.782700288,0.318480846,382.9589996
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,14.9748497,14.83730412,-0.678480675,47.26523972,60.67308044,0.664392067,0.656870964,74.99398804,18.92337799,101.5910416,1.001341829,390.7774658,390.8933411,-0.837922558,0.314509726,391.4178531
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,15.12559319,14.84481621,-0.705721957,46.70830917,60.05651855,0.673615349,0.658224517,50.95277405,18.43438721,101.591156,1.007194153,390.3807678,391.0042114,-1.264800423,0.315648138,393.8171554
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,15.2264595,14.89502048,-0.743507205,46.30839539,59.5100975,0.684695738,0.6664631,20.67439079,18.13980484,101.5901184,1.026726672,388.2732849,390.5473328,-2.634330554,0.309778552,400.9853631
"Barrow","soilwarming","SAPU15","1893","1","Andy","20160711",4.207,15.24895382,14.90348816,-0.773676201,46.05977631,59.25941086,0.689272599,0.670255468,1.009262562,18.12434769,101.5893326,1.037373491,387.0629578,390.2262573,-3.375620047,0.308367396,404.810375
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,12.5967598,15.1707325,2.102507311,50.79456329,66.86068726,0.613415746,0.751466721,1999.776855,6.686686039,101.5838699,0.783348174,406.8336487,390.0969543,12.49808456,0.26475451,305.5817369
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,12.60416031,14.97424603,1.371004913,50.80951691,66.09746552,0.614370876,0.740436547,1500.35376,6.291039944,101.5844803,0.788942615,406.1153564,390.3571472,11.76004132,0.255189377,307.9693883
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,13.17010403,14.81310749,1.069945861,48.84331131,63.16937256,0.643281036,0.730768176,1250.749756,5.728719711,101.5835495,0.791499659,405.1095886,389.7957458,11.42661314,0.251129795,308.5232
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,13.64356899,14.81620216,0.732541089,47.19959641,60.85113144,0.674486884,0.737354788,999.9945679,5.729752541,101.5841293,0.793493082,404.5379639,389.7692566,11.0089126,0.244169141,309.2792088
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,14.12977028,14.82061481,0.394617028,45.57169342,58.6092186,0.706211802,0.743512189,749.479187,5.633671761,101.5843582,0.812825896,402.9920349,389.9052124,9.690347833,0.238306859,316.9250537
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,14.505826,14.81820202,0.045081888,44.33507919,56.92115402,0.730919537,0.747873704,499.8230591,5.483854771,101.58638,0.841506728,400.6405945,389.749054,7.964756048,0.234108058,327.9764509
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,14.71654987,14.83302498,-0.126975422,43.66758728,55.95996475,0.74637257,0.752717119,374.1542358,5.42482233,101.5865707,0.870067419,399.3623352,390.5621033,6.317355823,0.230007762,339.815361
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,14.85360718,14.85114193,-0.309122442,43.16463852,55.28510284,0.757923998,0.757789348,249.1928253,5.501407146,101.5895233,0.904264771,397.8206482,391.4005127,4.439226799,0.227072842,353.9296948
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,14.99769878,14.87608242,-0.371708778,42.7405777,54.72781372,0.767976288,0.761313096,201.2552338,5.529277325,101.5910034,0.921999097,395.4353333,390.2533875,3.46454251,0.225537612,359.8132706
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,15.0438118,14.8976202,-0.448927924,42.51609802,54.43445206,0.773944048,0.765921854,149.6786346,5.301898479,101.5901794,0.939686907,394.4869385,390.5129089,2.511770842,0.223412421,366.9598676
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,15.06639481,14.87007713,-0.522050307,42.3580513,54.23347473,0.775767081,0.765003386,99.36248779,5.349593639,101.5909119,0.981346038,392.0080261,390.7792664,0.344638264,0.223188171,383.4896848
"Barrow","soilwarming","SAPU15","1895","1","Andy","20160711",4.435,15.06323528,14.86503506,-0.559666811,42.29034042,54.14753342,0.776982413,0.766118312,74.75912476,5.320676327,101.5909348,0.981763539,391.8136902,390.6167908,0.320850582,0.222441997,383.4933229
